,id,activityday,activitytime,steptotal,calories,totalintensity,averageintensity
0,1503960366,2016-04-12,12:00:00,373,81,20,0.333333
1,1503960366,2016-04-12,1:00:00,160,61,8,0.133333
2,1503960366,2016-04-12,2:00:00,151,59,7,0.116667
3,1503960366,2016-04-12,3:00:00,0,47,0,0.0
4,1503960366,2016-04-12,4:00:00,0,48,0,0.0
5,1503960366,2016-04-12,5:00:00,0,48,0,0.0
6,1503960366,2016-04-12,6:00:00,0,48,0,0.0
7,1503960366,2016-04-12,7:00:00,0,47,0,0.0
8,1503960366,2016-04-12,8:00:00,250,68,13,0.216667
9,1503960366,2016-04-12,9:00:00,1864,141,30,0.5
10,1503960366,2016-04-12,10:00:00,676,99,29,0.483333
11,1503960366,2016-04-12,11:00:00,360,76,12,0.2
12,1503960366,2016-04-12,12:00:00,253,73,11,0.183333
13,1503960366,2016-04-12,1:00:00,221,66,6,0.1
14,1503960366,2016-04-12,2:00:00,1166,110,36,0.6
15,1503960366,2016-04-12,3:00:00,2063,151,58,0.966667
16,1503960366,2016-04-12,4:00:00,344,76,13,0.216667
17,1503960366,2016-04-12,5:00:00,489,83,16,0.266667
18,1503960366,2016-04-12,6:00:00,1386,124,29,0.483333
19,1503960366,2016-04-12,7:00:00,558,104,39,0.65
20,1503960366,2016-04-12,8:00:00,1733,132,41,0.683333
21,1503960366,2016-04-12,9:00:00,684,100,31,0.516667
22,1503960366,2016-04-12,10:00:00,89,65,9,0.15
23,1503960366,2016-04-12,11:00:00,338,81,21,0.35
24,1503960366,2016-04-13,12:00:00,144,69,14,0.233333
25,1503960366,2016-04-13,1:00:00,0,48,0,0.0
26,1503960366,2016-04-13,2:00:00,0,47,0,0.0
27,1503960366,2016-04-13,3:00:00,36,53,4,0.066667
28,1503960366,2016-04-13,4:00:00,0,47,0,0.0
29,1503960366,2016-04-13,5:00:00,0,47,0,0.0
30,1503960366,2016-04-13,6:00:00,0,48,0,0.0
31,1503960366,2016-04-13,7:00:00,126,59,8,0.133333
32,1503960366,2016-04-13,8:00:00,275,69,12,0.2
33,1503960366,2016-04-13,9:00:00,1679,136,27,0.45
34,1503960366,2016-04-13,10:00:00,295,77,15,0.25
35,1503960366,2016-04-13,11:00:00,524,84,16,0.266667
36,1503960366,2016-04-13,12:00:00,486,82,15,0.25
37,1503960366,2016-04-13,1:00:00,302,72,10,0.166667
38,1503960366,2016-04-13,2:00:00,1577,128,46,0.766667
39,1503960366,2016-04-13,3:00:00,493,79,13,0.216667
40,1503960366,2016-04-13,4:00:00,299,71,10,0.166667
41,1503960366,2016-04-13,5:00:00,695,87,23,0.383333
42,1503960366,2016-04-13,6:00:00,1343,118,25,0.416667
43,1503960366,2016-04-13,7:00:00,258,73,13,0.216667
44,1503960366,2016-04-13,8:00:00,0,47,0,0.0
45,1503960366,2016-04-13,9:00:00,0,48,0,0.0
46,1503960366,2016-04-13,10:00:00,437,74,11,0.183333
47,1503960366,2016-04-13,11:00:00,1766,135,56,0.933333
48,1503960366,2016-04-14,12:00:00,81,56,4,0.066667
49,1503960366,2016-04-14,1:00:00,58,54,3,0.05
50,1503960366,2016-04-14,2:00:00,0,47,0,0.0
51,1503960366,2016-04-14,3:00:00,0,47,0,0.0
52,1503960366,2016-04-14,4:00:00,0,47,0,0.0
53,1503960366,2016-04-14,5:00:00,0,47,0,0.0
54,1503960366,2016-04-14,6:00:00,0,47,0,0.0
55,1503960366,2016-04-14,7:00:00,0,47,0,0.0
56,1503960366,2016-04-14,8:00:00,0,47,0,0.0
57,1503960366,2016-04-14,9:00:00,902,93,14,0.233333
58,1503960366,2016-04-14,10:00:00,1106,109,23,0.383333
59,1503960366,2016-04-14,11:00:00,50,64,7,0.116667
60,1503960366,2016-04-14,12:00:00,501,85,18,0.3
61,1503960366,2016-04-14,1:00:00,1779,137,54,0.9
62,1503960366,2016-04-14,2:00:00,1228,113,22,0.366667
63,1503960366,2016-04-14,3:00:00,139,66,7,0.116667
64,1503960366,2016-04-14,4:00:00,408,88,25,0.416667
65,1503960366,2016-04-14,5:00:00,37,61,5,0.083333
66,1503960366,2016-04-14,6:00:00,322,72,12,0.2
67,1503960366,2016-04-14,7:00:00,11,55,1,0.016667
68,1503960366,2016-04-14,8:00:00,806,91,24,0.4
69,1503960366,2016-04-14,9:00:00,2670,174,57,0.95
70,1503960366,2016-04-14,10:00:00,362,79,17,0.283333
71,1503960366,2016-04-14,11:00:00,0,50,0,0.0
72,1503960366,2016-04-15,12:00:00,83,60,6,0.1
73,1503960366,2016-04-15,1:00:00,75,58,5,0.083333
74,1503960366,2016-04-15,2:00:00,124,59,7,0.116667
75,1503960366,2016-04-15,3:00:00,0,47,0,0.0
76,1503960366,2016-04-15,4:00:00,0,47,0,0.0
77,1503960366,2016-04-15,5:00:00,26,49,1,0.016667
78,1503960366,2016-04-15,6:00:00,0,47,0,0.0
79,1503960366,2016-04-15,7:00:00,7,49,1,0.016667
80,1503960366,2016-04-15,8:00:00,55,54,5,0.083333
81,1503960366,2016-04-15,9:00:00,21,50,2,0.033333
82,1503960366,2016-04-15,10:00:00,154,63,8,0.133333
83,1503960366,2016-04-15,11:00:00,425,84,23,0.383333
84,1503960366,2016-04-15,12:00:00,270,74,13,0.216667
85,1503960366,2016-04-15,1:00:00,373,67,9,0.15
86,1503960366,2016-04-15,2:00:00,0,47,0,0.0
89,1503960366,2016-04-15,5:00:00,1774,140,47,0.783333
90,1503960366,2016-04-15,6:00:00,509,87,22,0.366667
91,1503960366,2016-04-15,7:00:00,519,97,32,0.533333
92,1503960366,2016-04-15,8:00:00,77,64,8,0.133333
93,1503960366,2016-04-15,9:00:00,280,75,14,0.233333
94,1503960366,2016-04-15,10:00:00,2145,151,66,1.1
95,1503960366,2016-04-15,11:00:00,2768,182,95,1.583333
96,1503960366,2016-04-16,12:00:00,459,77,15,0.25
97,1503960366,2016-04-16,1:00:00,0,48,0,0.0
98,1503960366,2016-04-16,2:00:00,63,52,3,0.05
99,1503960366,2016-04-16,3:00:00,6,48,1,0.016667
100,1503960366,2016-04-16,4:00:00,6,49,1,0.016667
101,1503960366,2016-04-16,5:00:00,12,49,1,0.016667
102,1503960366,2016-04-16,6:00:00,0,48,0,0.0
103,1503960366,2016-04-16,7:00:00,101,54,4,0.066667
104,1503960366,2016-04-16,8:00:00,175,62,9,0.15
105,1503960366,2016-04-16,9:00:00,1181,124,38,0.633333
106,1503960366,2016-04-16,10:00:00,1295,110,14,0.233333
107,1503960366,2016-04-16,11:00:00,2043,147,30,0.5
108,1503960366,2016-04-16,12:00:00,1513,119,42,0.7
109,1503960366,2016-04-16,1:00:00,3616,214,90,1.5
110,1503960366,2016-04-16,2:00:00,580,82,20,0.333333
111,1503960366,2016-04-16,3:00:00,0,51,0,0.0
112,1503960366,2016-04-16,4:00:00,15,54,2,0.033333
113,1503960366,2016-04-16,5:00:00,380,79,17,0.283333
114,1503960366,2016-04-16,6:00:00,96,65,10,0.166667
115,1503960366,2016-04-16,7:00:00,146,67,12,0.2
116,1503960366,2016-04-16,8:00:00,385,81,19,0.316667
117,1503960366,2016-04-16,9:00:00,463,75,13,0.216667
118,1503960366,2016-04-16,10:00:00,42,55,3,0.05
119,1503960366,2016-04-16,11:00:00,92,56,5,0.083333
120,1503960366,2016-04-17,12:00:00,0,47,0,0.0
121,1503960366,2016-04-17,1:00:00,0,48,0,0.0
122,1503960366,2016-04-17,2:00:00,0,47,0,0.0
123,1503960366,2016-04-17,3:00:00,8,49,1,0.016667
124,1503960366,2016-04-17,4:00:00,0,48,0,0.0
125,1503960366,2016-04-17,5:00:00,0,48,0,0.0
126,1503960366,2016-04-17,6:00:00,0,48,0,0.0
127,1503960366,2016-04-17,7:00:00,0,48,0,0.0
128,1503960366,2016-04-17,8:00:00,0,48,0,0.0
129,1503960366,2016-04-17,9:00:00,0,48,0,0.0
130,1503960366,2016-04-17,10:00:00,0,47,0,0.0
131,1503960366,2016-04-17,11:00:00,84,63,9,0.15
132,1503960366,2016-04-17,12:00:00,260,76,18,0.3
133,1503960366,2016-04-17,1:00:00,402,83,23,0.383333
134,1503960366,2016-04-17,2:00:00,252,69,10,0.166667
135,1503960366,2016-04-17,3:00:00,191,73,13,0.216667
136,1503960366,2016-04-17,4:00:00,13,57,2,0.033333
137,1503960366,2016-04-17,5:00:00,2613,174,71,1.183333
138,1503960366,2016-04-17,6:00:00,1616,136,39,0.65
139,1503960366,2016-04-17,7:00:00,754,95,24,0.4
140,1503960366,2016-04-17,8:00:00,2955,191,87,1.45
141,1503960366,2016-04-17,9:00:00,487,79,16,0.266667
142,1503960366,2016-04-17,10:00:00,70,58,5,0.083333
143,1503960366,2016-04-17,11:00:00,0,50,0,0.0
144,1503960366,2016-04-18,12:00:00,416,82,21,0.35
145,1503960366,2016-04-18,1:00:00,0,48,0,0.0
146,1503960366,2016-04-18,2:00:00,0,47,0,0.0
147,1503960366,2016-04-18,3:00:00,0,47,0,0.0
148,1503960366,2016-04-18,4:00:00,0,47,0,0.0
149,1503960366,2016-04-18,5:00:00,0,47,0,0.0
150,1503960366,2016-04-18,6:00:00,0,47,0,0.0
151,1503960366,2016-04-18,7:00:00,0,47,0,0.0
152,1503960366,2016-04-18,8:00:00,0,47,0,0.0
153,1503960366,2016-04-18,9:00:00,1688,133,39,0.65
154,1503960366,2016-04-18,10:00:00,380,81,17,0.283333
155,1503960366,2016-04-18,11:00:00,328,73,15,0.25
156,1503960366,2016-04-18,12:00:00,1306,118,40,0.666667
157,1503960366,2016-04-18,1:00:00,268,70,9,0.15
158,1503960366,2016-04-18,2:00:00,137,64,7,0.116667
159,1503960366,2016-04-18,3:00:00,495,80,14,0.233333
160,1503960366,2016-04-18,4:00:00,277,78,17,0.283333
161,1503960366,2016-04-18,5:00:00,304,79,18,0.3
162,1503960366,2016-04-18,6:00:00,4074,234,114,1.9
163,1503960366,2016-04-18,7:00:00,2101,157,30,0.5
164,1503960366,2016-04-18,8:00:00,28,57,2,0.033333
165,1503960366,2016-04-18,9:00:00,187,68,11,0.183333
166,1503960366,2016-04-18,10:00:00,542,86,19,0.316667
167,1503960366,2016-04-18,11:00:00,488,83,18,0.3
168,1503960366,2016-04-19,12:00:00,0,47,0,0.0
169,1503960366,2016-04-19,1:00:00,22,49,1,0.016667
170,1503960366,2016-04-19,2:00:00,0,47,0,0.0
171,1503960366,2016-04-19,3:00:00,9,50,2,0.033333
172,1503960366,2016-04-19,4:00:00,0,47,0,0.0
173,1503960366,2016-04-19,5:00:00,0,47,0,0.0
174,1503960366,2016-04-19,6:00:00,7,49,1,0.016667
175,1503960366,2016-04-19,7:00:00,316,75,19,0.316667
176,1503960366,2016-04-19,8:00:00,1656,130,38,0.633333
177,1503960366,2016-04-19,9:00:00,367,79,16,0.266667
178,1503960366,2016-04-19,10:00:00,203,75,16,0.266667
179,1503960366,2016-04-19,11:00:00,194,72,13,0.216667
180,1503960366,2016-04-19,12:00:00,1887,143,61,1.016667
181,1503960366,2016-04-19,1:00:00,2697,171,65,1.083333
182,1503960366,2016-04-19,2:00:00,409,76,12,0.2
183,1503960366,2016-04-19,3:00:00,299,72,12,0.2
184,1503960366,2016-04-19,4:00:00,297,71,9,0.15
185,1503960366,2016-04-19,5:00:00,732,90,13,0.216667
186,1503960366,2016-04-19,6:00:00,1280,120,30,0.5
187,1503960366,2016-04-19,7:00:00,397,93,31,0.516667
188,1503960366,2016-04-19,8:00:00,2487,159,69,1.15
189,1503960366,2016-04-19,9:00:00,826,94,16,0.266667
190,1503960366,2016-04-19,10:00:00,52,58,4,0.066667
191,1503960366,2016-04-19,11:00:00,1369,120,48,0.8
192,1503960366,2016-04-20,12:00:00,16,54,2,0.033333
193,1503960366,2016-04-20,1:00:00,36,53,2,0.033333
194,1503960366,2016-04-20,2:00:00,0,47,0,0.0
195,1503960366,2016-04-20,3:00:00,0,48,0,0.0
196,1503960366,2016-04-20,4:00:00,0,48,0,0.0
197,1503960366,2016-04-20,5:00:00,0,47,0,0.0
198,1503960366,2016-04-20,6:00:00,0,48,0,0.0
199,1503960366,2016-04-20,7:00:00,29,51,3,0.05
200,1503960366,2016-04-20,8:00:00,264,70,14,0.233333
201,1503960366,2016-04-20,9:00:00,1993,144,50,0.833333
202,1503960366,2016-04-20,10:00:00,459,79,13,0.216667
203,1503960366,2016-04-20,11:00:00,65,58,1,0.016667
204,1503960366,2016-04-20,12:00:00,185,64,8,0.133333
205,1503960366,2016-04-20,1:00:00,64,61,5,0.083333
206,1503960366,2016-04-20,2:00:00,1270,113,39,0.65
207,1503960366,2016-04-20,3:00:00,797,97,21,0.35
208,1503960366,2016-04-20,4:00:00,261,70,11,0.183333
209,1503960366,2016-04-20,5:00:00,13,57,2,0.033333
210,1503960366,2016-04-20,6:00:00,1308,114,32,0.533333
211,1503960366,2016-04-20,7:00:00,1558,117,36,0.6
212,1503960366,2016-04-20,8:00:00,499,80,12,0.2
213,1503960366,2016-04-20,9:00:00,395,83,22,0.366667
214,1503960366,2016-04-20,10:00:00,77,62,7,0.116667
215,1503960366,2016-04-20,11:00:00,1255,120,33,0.55
216,1503960366,2016-04-21,12:00:00,17,54,2,0.033333
217,1503960366,2016-04-21,1:00:00,129,61,8,0.133333
218,1503960366,2016-04-21,2:00:00,81,55,5,0.083333
219,1503960366,2016-04-21,3:00:00,0,48,0,0.0
220,1503960366,2016-04-21,4:00:00,0,47,0,0.0
221,1503960366,2016-04-21,5:00:00,0,47,0,0.0
222,1503960366,2016-04-21,6:00:00,0,48,0,0.0
223,1503960366,2016-04-21,7:00:00,38,52,3,0.05
224,1503960366,2016-04-21,8:00:00,245,71,15,0.25
225,1503960366,2016-04-21,9:00:00,1672,133,26,0.433333
226,1503960366,2016-04-21,10:00:00,255,77,16,0.266667
227,1503960366,2016-04-21,11:00:00,0,55,0,0.0
228,1503960366,2016-04-21,12:00:00,384,73,11,0.183333
229,1503960366,2016-04-21,1:00:00,1140,113,25,0.416667
230,1503960366,2016-04-21,2:00:00,12,58,2,0.033333
231,1503960366,2016-04-21,3:00:00,213,68,8,0.133333
232,1503960366,2016-04-21,4:00:00,26,60,4,0.066667
233,1503960366,2016-04-21,5:00:00,96,60,5,0.083333
234,1503960366,2016-04-21,6:00:00,213,69,9,0.15
235,1503960366,2016-04-21,7:00:00,100,64,8,0.133333
236,1503960366,2016-04-21,8:00:00,3541,213,92,1.533333
237,1503960366,2016-04-21,9:00:00,970,104,21,0.35
238,1503960366,2016-04-21,10:00:00,89,63,9,0.15
239,1503960366,2016-04-21,11:00:00,598,84,15,0.25
240,1503960366,2016-04-22,12:00:00,0,47,0,0.0
241,1503960366,2016-04-22,1:00:00,0,47,0,0.0
242,1503960366,2016-04-22,2:00:00,0,47,0,0.0
243,1503960366,2016-04-22,3:00:00,0,47,0,0.0
244,1503960366,2016-04-22,4:00:00,0,47,0,0.0
245,1503960366,2016-04-22,5:00:00,0,47,0,0.0
246,1503960366,2016-04-22,6:00:00,0,47,0,0.0
247,1503960366,2016-04-22,7:00:00,0,47,0,0.0
248,1503960366,2016-04-22,8:00:00,0,47,0,0.0
249,1503960366,2016-04-22,9:00:00,192,65,13,0.216667
250,1503960366,2016-04-22,10:00:00,29,54,2,0.033333
251,1503960366,2016-04-22,11:00:00,958,102,34,0.566667
252,1503960366,2016-04-22,12:00:00,38,57,2,0.033333
253,1503960366,2016-04-22,1:00:00,118,60,4,0.066667
254,1503960366,2016-04-22,2:00:00,0,54,0,0.0
255,1503960366,2016-04-22,3:00:00,180,66,10,0.166667
256,1503960366,2016-04-22,4:00:00,22,58,4,0.066667
257,1503960366,2016-04-22,5:00:00,1041,104,18,0.3
258,1503960366,2016-04-22,6:00:00,514,87,23,0.383333
259,1503960366,2016-04-22,7:00:00,629,82,16,0.266667
260,1503960366,2016-04-22,8:00:00,329,71,13,0.216667
261,1503960366,2016-04-22,9:00:00,5934,311,159,2.65
262,1503960366,2016-04-22,10:00:00,855,95,30,0.5
263,1503960366,2016-04-22,11:00:00,1925,136,54,0.9
264,1503960366,2016-04-23,12:00:00,182,63,9,0.15
265,1503960366,2016-04-23,1:00:00,0,47,0,0.0
266,1503960366,2016-04-23,2:00:00,11,49,1,0.016667
267,1503960366,2016-04-23,3:00:00,0,47,0,0.0
268,1503960366,2016-04-23,4:00:00,0,47,0,0.0
269,1503960366,2016-04-23,5:00:00,0,48,0,0.0
270,1503960366,2016-04-23,6:00:00,12,50,2,0.033333
271,1503960366,2016-04-23,7:00:00,0,48,0,0.0
272,1503960366,2016-04-23,8:00:00,127,59,8,0.133333
273,1503960366,2016-04-23,9:00:00,285,75,17,0.283333
274,1503960366,2016-04-23,10:00:00,49,56,4,0.066667
275,1503960366,2016-04-23,11:00:00,703,84,11,0.183333
276,1503960366,2016-04-23,12:00:00,1597,129,49,0.816667
277,1503960366,2016-04-23,1:00:00,1453,129,51,0.85
278,1503960366,2016-04-23,2:00:00,202,78,20,0.333333
279,1503960366,2016-04-23,3:00:00,158,73,15,0.25
280,1503960366,2016-04-23,4:00:00,2008,140,52,0.866667
281,1503960366,2016-04-23,5:00:00,1472,121,26,0.433333
282,1503960366,2016-04-23,6:00:00,2569,173,66,1.1
283,1503960366,2016-04-23,7:00:00,29,51,2,0.033333
284,1503960366,2016-04-23,8:00:00,142,63,9,0.15
285,1503960366,2016-04-23,9:00:00,2432,162,54,0.9
286,1503960366,2016-04-23,10:00:00,709,96,25,0.416667
287,1503960366,2016-04-23,11:00:00,231,60,6,0.1
288,1503960366,2016-04-24,12:00:00,141,66,10,0.166667
289,1503960366,2016-04-24,1:00:00,42,54,2,0.033333
290,1503960366,2016-04-24,2:00:00,0,48,0,0.0
291,1503960366,2016-04-24,3:00:00,0,48,0,0.0
292,1503960366,2016-04-24,4:00:00,8,49,1,0.016667
293,1503960366,2016-04-24,5:00:00,0,48,0,0.0
294,1503960366,2016-04-24,6:00:00,7,49,1,0.016667
295,1503960366,2016-04-24,7:00:00,0,47,0,0.0
296,1503960366,2016-04-24,8:00:00,8,49,1,0.016667
297,1503960366,2016-04-24,9:00:00,76,59,8,0.133333
298,1503960366,2016-04-24,10:00:00,492,90,26,0.433333
299,1503960366,2016-04-24,11:00:00,149,67,12,0.2
300,1503960366,2016-04-24,12:00:00,548,82,12,0.2
301,1503960366,2016-04-24,1:00:00,394,74,12,0.2
302,1503960366,2016-04-24,2:00:00,26,52,1,0.016667
303,1503960366,2016-04-24,3:00:00,27,52,2,0.033333
304,1503960366,2016-04-24,4:00:00,885,102,29,0.483333
305,1503960366,2016-04-24,5:00:00,411,86,25,0.416667
306,1503960366,2016-04-24,6:00:00,911,115,40,0.666667
307,1503960366,2016-04-24,7:00:00,4871,270,131,2.183333
308,1503960366,2016-04-24,8:00:00,342,76,18,0.3
309,1503960366,2016-04-24,9:00:00,244,74,17,0.283333
310,1503960366,2016-04-24,10:00:00,66,61,7,0.116667
311,1503960366,2016-04-24,11:00:00,391,72,10,0.166667
312,1503960366,2016-04-25,12:00:00,95,62,8,0.133333
313,1503960366,2016-04-25,1:00:00,22,53,3,0.05
314,1503960366,2016-04-25,2:00:00,97,57,6,0.1
315,1503960366,2016-04-25,3:00:00,0,47,0,0.0
316,1503960366,2016-04-25,4:00:00,25,50,2,0.033333
317,1503960366,2016-04-25,5:00:00,4,49,1,0.016667
318,1503960366,2016-04-25,6:00:00,0,47,0,0.0
319,1503960366,2016-04-25,7:00:00,44,52,3,0.05
320,1503960366,2016-04-25,8:00:00,426,83,22,0.366667
321,1503960366,2016-04-25,9:00:00,2041,146,46,0.766667
322,1503960366,2016-04-25,10:00:00,258,73,12,0.2
323,1503960366,2016-04-25,11:00:00,1468,121,24,0.4
324,1503960366,2016-04-25,12:00:00,707,92,19,0.316667
325,1503960366,2016-04-25,1:00:00,299,75,13,0.216667
326,1503960366,2016-04-25,2:00:00,94,62,5,0.083333
327,1503960366,2016-04-25,3:00:00,359,76,13,0.216667
328,1503960366,2016-04-25,4:00:00,263,71,10,0.166667
329,1503960366,2016-04-25,5:00:00,188,67,8,0.133333
330,1503960366,2016-04-25,6:00:00,116,61,6,0.1
331,1503960366,2016-04-25,7:00:00,2815,182,86,1.433333
332,1503960366,2016-04-25,8:00:00,895,95,30,0.5
333,1503960366,2016-04-25,9:00:00,4895,267,132,2.2
334,1503960366,2016-04-25,10:00:00,188,68,11,0.183333
335,1503960366,2016-04-25,11:00:00,56,54,3,0.05
336,1503960366,2016-04-26,12:00:00,101,56,4,0.066667
337,1503960366,2016-04-26,1:00:00,178,66,11,0.183333
338,1503960366,2016-04-26,2:00:00,0,51,0,0.0
339,1503960366,2016-04-26,3:00:00,145,64,11,0.183333
340,1503960366,2016-04-26,4:00:00,0,48,0,0.0
341,1503960366,2016-04-26,5:00:00,7,49,1,0.016667
342,1503960366,2016-04-26,6:00:00,0,48,0,0.0
343,1503960366,2016-04-26,7:00:00,28,52,3,0.05
344,1503960366,2016-04-26,8:00:00,173,67,13,0.216667
345,1503960366,2016-04-26,9:00:00,1826,139,31,0.516667
346,1503960366,2016-04-26,10:00:00,666,92,22,0.366667
347,1503960366,2016-04-26,11:00:00,266,78,17,0.283333
348,1503960366,2016-04-26,12:00:00,415,74,10,0.166667
349,1503960366,2016-04-26,1:00:00,1571,126,42,0.7
350,1503960366,2016-04-26,2:00:00,1998,142,60,1.0
351,1503960366,2016-04-26,3:00:00,323,74,9,0.15
352,1503960366,2016-04-26,4:00:00,697,93,22,0.366667
353,1503960366,2016-04-26,5:00:00,143,60,5,0.083333
354,1503960366,2016-04-26,6:00:00,2513,169,72,1.2
355,1503960366,2016-04-26,7:00:00,148,73,15,0.25
356,1503960366,2016-04-26,8:00:00,1649,127,26,0.433333
357,1503960366,2016-04-26,9:00:00,450,79,14,0.233333
358,1503960366,2016-04-26,10:00:00,148,66,9,0.15
359,1503960366,2016-04-26,11:00:00,310,80,21,0.35
360,1503960366,2016-04-27,12:00:00,277,68,10,0.166667
361,1503960366,2016-04-27,1:00:00,60,59,5,0.083333
362,1503960366,2016-04-27,2:00:00,17,53,2,0.033333
363,1503960366,2016-04-27,3:00:00,0,47,0,0.0
364,1503960366,2016-04-27,4:00:00,0,47,0,0.0
365,1503960366,2016-04-27,5:00:00,0,47,0,0.0
366,1503960366,2016-04-27,6:00:00,0,47,0,0.0
367,1503960366,2016-04-27,7:00:00,0,47,0,0.0
368,1503960366,2016-04-27,8:00:00,0,47,0,0.0
369,1503960366,2016-04-27,9:00:00,1916,149,33,0.55
370,1503960366,2016-04-27,10:00:00,502,93,27,0.45
371,1503960366,2016-04-27,11:00:00,797,100,23,0.383333
372,1503960366,2016-04-27,12:00:00,701,89,12,0.2
373,1503960366,2016-04-27,1:00:00,319,76,13,0.216667
374,1503960366,2016-04-27,2:00:00,1932,150,35,0.583333
375,1503960366,2016-04-27,3:00:00,59,63,6,0.1
376,1503960366,2016-04-27,4:00:00,98,64,7,0.116667
377,1503960366,2016-04-27,5:00:00,261,73,13,0.216667
378,1503960366,2016-04-27,6:00:00,2714,178,73,1.216667
379,1503960366,2016-04-27,7:00:00,5786,318,150,2.5
380,1503960366,2016-04-27,8:00:00,2420,174,70,1.166667
381,1503960366,2016-04-27,9:00:00,266,76,20,0.333333
382,1503960366,2016-04-27,10:00:00,0,47,0,0.0
383,1503960366,2016-04-27,11:00:00,0,47,0,0.0
384,1503960366,2016-04-28,12:00:00,0,47,0,0.0
385,1503960366,2016-04-28,1:00:00,127,62,10,0.166667
386,1503960366,2016-04-28,2:00:00,0,48,0,0.0
387,1503960366,2016-04-28,3:00:00,0,47,0,0.0
388,1503960366,2016-04-28,4:00:00,0,48,0,0.0
389,1503960366,2016-04-28,5:00:00,0,47,0,0.0
390,1503960366,2016-04-28,6:00:00,0,48,0,0.0
391,1503960366,2016-04-28,7:00:00,14,49,1,0.016667
392,1503960366,2016-04-28,8:00:00,128,63,11,0.183333
393,1503960366,2016-04-28,9:00:00,1192,116,38,0.633333
394,1503960366,2016-04-28,10:00:00,987,105,19,0.316667
395,1503960366,2016-04-28,11:00:00,288,73,10,0.166667
396,1503960366,2016-04-28,12:00:00,317,78,16,0.266667
397,1503960366,2016-04-28,1:00:00,1144,108,33,0.55
398,1503960366,2016-04-28,2:00:00,1512,124,47,0.783333
399,1503960366,2016-04-28,3:00:00,115,61,5,0.083333
400,1503960366,2016-04-28,4:00:00,554,81,10,0.166667
401,1503960366,2016-04-28,5:00:00,235,72,11,0.183333
402,1503960366,2016-04-28,6:00:00,1829,138,56,0.933333
403,1503960366,2016-04-28,7:00:00,13,56,1,0.016667
404,1503960366,2016-04-28,8:00:00,2122,151,50,0.833333
405,1503960366,2016-04-28,9:00:00,986,103,21,0.35
406,1503960366,2016-04-28,10:00:00,16,55,2,0.033333
407,1503960366,2016-04-28,11:00:00,1512,121,48,0.8
408,1503960366,2016-04-29,12:00:00,202,65,9,0.15
409,1503960366,2016-04-29,1:00:00,0,49,0,0.0
410,1503960366,2016-04-29,2:00:00,71,54,4,0.066667
411,1503960366,2016-04-29,3:00:00,0,47,0,0.0
412,1503960366,2016-04-29,4:00:00,0,47,0,0.0
413,1503960366,2016-04-29,5:00:00,0,48,0,0.0
414,1503960366,2016-04-29,6:00:00,0,47,0,0.0
415,1503960366,2016-04-29,7:00:00,27,52,3,0.05
416,1503960366,2016-04-29,8:00:00,201,67,13,0.216667
417,1503960366,2016-04-29,9:00:00,1820,142,33,0.55
418,1503960366,2016-04-29,10:00:00,44,60,4,0.066667
419,1503960366,2016-04-29,11:00:00,104,60,4,0.066667
420,1503960366,2016-04-29,12:00:00,214,65,6,0.1
421,1503960366,2016-04-29,1:00:00,41,62,6,0.1
422,1503960366,2016-04-29,2:00:00,1711,136,56,0.933333
423,1503960366,2016-04-29,3:00:00,1076,110,23,0.383333
424,1503960366,2016-04-29,4:00:00,285,73,10,0.166667
425,1503960366,2016-04-29,5:00:00,380,75,9,0.15
426,1503960366,2016-04-29,6:00:00,118,60,5,0.083333
427,1503960366,2016-04-29,7:00:00,267,71,11,0.183333
428,1503960366,2016-04-29,8:00:00,386,80,16,0.266667
429,1503960366,2016-04-29,9:00:00,1366,118,20,0.333333
430,1503960366,2016-04-29,10:00:00,1111,111,27,0.45
431,1503960366,2016-04-29,11:00:00,1757,140,56,0.933333
432,1503960366,2016-04-30,12:00:00,19,51,1,0.016667
433,1503960366,2016-04-30,1:00:00,65,57,7,0.116667
434,1503960366,2016-04-30,2:00:00,0,47,0,0.0
435,1503960366,2016-04-30,3:00:00,6,49,1,0.016667
436,1503960366,2016-04-30,4:00:00,0,47,0,0.0
437,1503960366,2016-04-30,5:00:00,0,48,0,0.0
438,1503960366,2016-04-30,6:00:00,0,48,0,0.0
439,1503960366,2016-04-30,7:00:00,0,48,0,0.0
440,1503960366,2016-04-30,8:00:00,60,52,3,0.05
441,1503960366,2016-04-30,9:00:00,148,64,11,0.183333
442,1503960366,2016-04-30,10:00:00,239,72,17,0.283333
443,1503960366,2016-04-30,11:00:00,127,62,7,0.116667
444,1503960366,2016-04-30,12:00:00,92,58,4,0.066667
445,1503960366,2016-04-30,1:00:00,141,65,11,0.183333
446,1503960366,2016-04-30,2:00:00,520,85,22,0.366667
447,1503960366,2016-04-30,3:00:00,993,94,26,0.433333
448,1503960366,2016-04-30,4:00:00,3388,203,99,1.65
449,1503960366,2016-04-30,5:00:00,2176,160,55,0.916667
450,1503960366,2016-04-30,6:00:00,2319,159,71,1.183333
451,1503960366,2016-04-30,7:00:00,92,60,4,0.066667
452,1503960366,2016-04-30,8:00:00,117,62,5,0.083333
453,1503960366,2016-04-30,9:00:00,840,96,22,0.366667
454,1503960366,2016-04-30,10:00:00,2139,144,47,0.783333
455,1503960366,2016-04-30,11:00:00,1192,116,28,0.466667
